method,ratio,record_id,query,answer,error
Finch_CPT,0.95,3,Does this painting depict Madonna and Child?,,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Meister von Meßkirch-Wildensteiner Altar-Drehflügel rechts-offen0005.jpg'
Finch_CPT,0.95,3,Does this painting depict more than two people?,,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Meister von Meßkirch-Wildensteiner Altar-Drehflügel rechts-offen0005.jpg'
Finch_CPT,0.95,3,Does this painting depict more than three people?,,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Meister von Meßkirch-Wildensteiner Altar-Drehflügel rechts-offen0005.jpg'
Finch_CPT,0.95,3,Does this painting depict saints identifiable by their halos?,,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Meister von Meßkirch-Wildensteiner Altar-Drehflügel rechts-offen0005.jpg'
Finch_CPT,0.95,3,Does this painting depict a scene in which death is a dominant theme?,,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Meister von Meßkirch-Wildensteiner Altar-Drehflügel rechts-offen0005.jpg'
Finch_CPT,0.95,3,Does this painting depict a religious scene?,,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Meister von Meßkirch-Wildensteiner Altar-Drehflügel rechts-offen0005.jpg'
Finch_CPT,0.95,3,Does this painting show a still life?,,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Meister von Meßkirch-Wildensteiner Altar-Drehflügel rechts-offen0005.jpg'
Finch_CPT,0.95,3,Does this painting depict a scene of war?,,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Meister von Meßkirch-Wildensteiner Altar-Drehflügel rechts-offen0005.jpg'
Finch_CPT,0.95,3,Does this painting depict an angel with wings?,,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Meister von Meßkirch-Wildensteiner Altar-Drehflügel rechts-offen0005.jpg'
Finch_CPT,0.95,3,Does this painting depict a crucifixion scene?,,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Meister von Meßkirch-Wildensteiner Altar-Drehflügel rechts-offen0005.jpg'
Finch_CPT,0.95,3,Extract the number of people depicted in this painting.,,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Meister von Meßkirch-Wildensteiner Altar-Drehflügel rechts-offen0005.jpg'
Finch_CPT,0.95,3,"Extract the primary background color of this painting. Choose from Red, Blue, Yellow, Green, Orange, Purple, Black, White.",,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Meister von Meßkirch-Wildensteiner Altar-Drehflügel rechts-offen0005.jpg'
Finch_CPT,0.95,3,Extract the number of saints with halos from this painting.,,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Meister von Meßkirch-Wildensteiner Altar-Drehflügel rechts-offen0005.jpg'
Finch_CPT,0.95,3,Extract the number of animals from this painting.,,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Meister von Meßkirch-Wildensteiner Altar-Drehflügel rechts-offen0005.jpg'
Finch_CPT,0.95,3,Extract the gender of the main character from this painting. (male / female / undefined),,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Meister von Meßkirch-Wildensteiner Altar-Drehflügel rechts-offen0005.jpg'
Finch_CPT,0.95,3,Extract the type of setting of this painting. (interior / exterior / undefined),,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Meister von Meßkirch-Wildensteiner Altar-Drehflügel rechts-offen0005.jpg'
Finch_CPT,0.95,3,Extract the dominant material depicted in this painting. (stone / wood / metal / fabric / undefined),,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Meister von Meßkirch-Wildensteiner Altar-Drehflügel rechts-offen0005.jpg'
Finch_CPT,0.95,3,Extract the approximate lighting type in this painting. (natural / candle / undefined),,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Meister von Meßkirch-Wildensteiner Altar-Drehflügel rechts-offen0005.jpg'
Finch_CPT,0.95,3,Extract the level of movement in this painting. (static / moderate / dynamic),,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Meister von Meßkirch-Wildensteiner Altar-Drehflügel rechts-offen0005.jpg'
Finch_CPT,0.95,3,Extract the landscape type depicted in this painting. (mountain / forest / sea / plain / undefined),,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Meister von Meßkirch-Wildensteiner Altar-Drehflügel rechts-offen0005.jpg'
Finch_CPT,0.95,4,Does this painting depict Madonna and Child?,,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Meister von Meßkirch-Wildensteiner Altar-Standflügel links-rechts-geschlossen-0016-2.jpg'
Finch_CPT,0.95,4,Does this painting depict more than two people?,,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Meister von Meßkirch-Wildensteiner Altar-Standflügel links-rechts-geschlossen-0016-2.jpg'
Finch_CPT,0.95,4,Does this painting depict more than three people?,,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Meister von Meßkirch-Wildensteiner Altar-Standflügel links-rechts-geschlossen-0016-2.jpg'
Finch_CPT,0.95,4,Does this painting depict saints identifiable by their halos?,,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Meister von Meßkirch-Wildensteiner Altar-Standflügel links-rechts-geschlossen-0016-2.jpg'
Finch_CPT,0.95,4,Does this painting depict a scene in which death is a dominant theme?,,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Meister von Meßkirch-Wildensteiner Altar-Standflügel links-rechts-geschlossen-0016-2.jpg'
Finch_CPT,0.95,4,Does this painting depict a religious scene?,,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Meister von Meßkirch-Wildensteiner Altar-Standflügel links-rechts-geschlossen-0016-2.jpg'
Finch_CPT,0.95,4,Does this painting show a still life?,,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Meister von Meßkirch-Wildensteiner Altar-Standflügel links-rechts-geschlossen-0016-2.jpg'
Finch_CPT,0.95,4,Does this painting depict a scene of war?,,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Meister von Meßkirch-Wildensteiner Altar-Standflügel links-rechts-geschlossen-0016-2.jpg'
Finch_CPT,0.95,4,Does this painting depict an angel with wings?,,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Meister von Meßkirch-Wildensteiner Altar-Standflügel links-rechts-geschlossen-0016-2.jpg'
Finch_CPT,0.95,4,Does this painting depict a crucifixion scene?,,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Meister von Meßkirch-Wildensteiner Altar-Standflügel links-rechts-geschlossen-0016-2.jpg'
Finch_CPT,0.95,4,Extract the number of people depicted in this painting.,,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Meister von Meßkirch-Wildensteiner Altar-Standflügel links-rechts-geschlossen-0016-2.jpg'
Finch_CPT,0.95,4,"Extract the primary background color of this painting. Choose from Red, Blue, Yellow, Green, Orange, Purple, Black, White.",,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Meister von Meßkirch-Wildensteiner Altar-Standflügel links-rechts-geschlossen-0016-2.jpg'
Finch_CPT,0.95,4,Extract the number of saints with halos from this painting.,,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Meister von Meßkirch-Wildensteiner Altar-Standflügel links-rechts-geschlossen-0016-2.jpg'
Finch_CPT,0.95,4,Extract the number of animals from this painting.,,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Meister von Meßkirch-Wildensteiner Altar-Standflügel links-rechts-geschlossen-0016-2.jpg'
Finch_CPT,0.95,4,Extract the gender of the main character from this painting. (male / female / undefined),,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Meister von Meßkirch-Wildensteiner Altar-Standflügel links-rechts-geschlossen-0016-2.jpg'
Finch_CPT,0.95,4,Extract the type of setting of this painting. (interior / exterior / undefined),,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Meister von Meßkirch-Wildensteiner Altar-Standflügel links-rechts-geschlossen-0016-2.jpg'
Finch_CPT,0.95,4,Extract the dominant material depicted in this painting. (stone / wood / metal / fabric / undefined),,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Meister von Meßkirch-Wildensteiner Altar-Standflügel links-rechts-geschlossen-0016-2.jpg'
Finch_CPT,0.95,4,Extract the approximate lighting type in this painting. (natural / candle / undefined),,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Meister von Meßkirch-Wildensteiner Altar-Standflügel links-rechts-geschlossen-0016-2.jpg'
Finch_CPT,0.95,4,Extract the level of movement in this painting. (static / moderate / dynamic),,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Meister von Meßkirch-Wildensteiner Altar-Standflügel links-rechts-geschlossen-0016-2.jpg'
Finch_CPT,0.95,4,Extract the landscape type depicted in this painting. (mountain / forest / sea / plain / undefined),,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Meister von Meßkirch-Wildensteiner Altar-Standflügel links-rechts-geschlossen-0016-2.jpg'
Finch_CPT,0.95,5,Does this painting depict Madonna and Child?,,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Meister von Meßkirch-Wildensteiner Altar-Standflügel links-rechts-geschlossen-0016.jpg'
Finch_CPT,0.95,5,Does this painting depict more than two people?,,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Meister von Meßkirch-Wildensteiner Altar-Standflügel links-rechts-geschlossen-0016.jpg'
Finch_CPT,0.95,5,Does this painting depict more than three people?,,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Meister von Meßkirch-Wildensteiner Altar-Standflügel links-rechts-geschlossen-0016.jpg'
Finch_CPT,0.95,5,Does this painting depict saints identifiable by their halos?,,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Meister von Meßkirch-Wildensteiner Altar-Standflügel links-rechts-geschlossen-0016.jpg'
Finch_CPT,0.95,5,Does this painting depict a scene in which death is a dominant theme?,,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Meister von Meßkirch-Wildensteiner Altar-Standflügel links-rechts-geschlossen-0016.jpg'
Finch_CPT,0.95,5,Does this painting depict a religious scene?,,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Meister von Meßkirch-Wildensteiner Altar-Standflügel links-rechts-geschlossen-0016.jpg'
Finch_CPT,0.95,5,Does this painting show a still life?,,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Meister von Meßkirch-Wildensteiner Altar-Standflügel links-rechts-geschlossen-0016.jpg'
Finch_CPT,0.95,5,Does this painting depict a scene of war?,,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Meister von Meßkirch-Wildensteiner Altar-Standflügel links-rechts-geschlossen-0016.jpg'
Finch_CPT,0.95,5,Does this painting depict an angel with wings?,,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Meister von Meßkirch-Wildensteiner Altar-Standflügel links-rechts-geschlossen-0016.jpg'
Finch_CPT,0.95,5,Does this painting depict a crucifixion scene?,,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Meister von Meßkirch-Wildensteiner Altar-Standflügel links-rechts-geschlossen-0016.jpg'
Finch_CPT,0.95,5,Extract the number of people depicted in this painting.,,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Meister von Meßkirch-Wildensteiner Altar-Standflügel links-rechts-geschlossen-0016.jpg'
Finch_CPT,0.95,5,"Extract the primary background color of this painting. Choose from Red, Blue, Yellow, Green, Orange, Purple, Black, White.",,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Meister von Meßkirch-Wildensteiner Altar-Standflügel links-rechts-geschlossen-0016.jpg'
Finch_CPT,0.95,5,Extract the number of saints with halos from this painting.,,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Meister von Meßkirch-Wildensteiner Altar-Standflügel links-rechts-geschlossen-0016.jpg'
Finch_CPT,0.95,5,Extract the number of animals from this painting.,,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Meister von Meßkirch-Wildensteiner Altar-Standflügel links-rechts-geschlossen-0016.jpg'
Finch_CPT,0.95,5,Extract the gender of the main character from this painting. (male / female / undefined),,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Meister von Meßkirch-Wildensteiner Altar-Standflügel links-rechts-geschlossen-0016.jpg'
Finch_CPT,0.95,5,Extract the type of setting of this painting. (interior / exterior / undefined),,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Meister von Meßkirch-Wildensteiner Altar-Standflügel links-rechts-geschlossen-0016.jpg'
Finch_CPT,0.95,5,Extract the dominant material depicted in this painting. (stone / wood / metal / fabric / undefined),,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Meister von Meßkirch-Wildensteiner Altar-Standflügel links-rechts-geschlossen-0016.jpg'
Finch_CPT,0.95,5,Extract the approximate lighting type in this painting. (natural / candle / undefined),,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Meister von Meßkirch-Wildensteiner Altar-Standflügel links-rechts-geschlossen-0016.jpg'
Finch_CPT,0.95,5,Extract the level of movement in this painting. (static / moderate / dynamic),,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Meister von Meßkirch-Wildensteiner Altar-Standflügel links-rechts-geschlossen-0016.jpg'
Finch_CPT,0.95,5,Extract the landscape type depicted in this painting. (mountain / forest / sea / plain / undefined),,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Meister von Meßkirch-Wildensteiner Altar-Standflügel links-rechts-geschlossen-0016.jpg'
Finch_CPT,0.95,6,Does this painting depict Madonna and Child?,,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Palmezzano Madonna and Child.jpg'
Finch_CPT,0.95,6,Does this painting depict more than two people?,,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Palmezzano Madonna and Child.jpg'
Finch_CPT,0.95,6,Does this painting depict more than three people?,,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Palmezzano Madonna and Child.jpg'
Finch_CPT,0.95,6,Does this painting depict saints identifiable by their halos?,,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Palmezzano Madonna and Child.jpg'
Finch_CPT,0.95,6,Does this painting depict a scene in which death is a dominant theme?,,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Palmezzano Madonna and Child.jpg'
Finch_CPT,0.95,6,Does this painting depict a religious scene?,,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Palmezzano Madonna and Child.jpg'
Finch_CPT,0.95,6,Does this painting show a still life?,,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Palmezzano Madonna and Child.jpg'
Finch_CPT,0.95,6,Does this painting depict a scene of war?,,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Palmezzano Madonna and Child.jpg'
Finch_CPT,0.95,6,Does this painting depict an angel with wings?,,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Palmezzano Madonna and Child.jpg'
Finch_CPT,0.95,6,Does this painting depict a crucifixion scene?,,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Palmezzano Madonna and Child.jpg'
Finch_CPT,0.95,6,Extract the number of people depicted in this painting.,,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Palmezzano Madonna and Child.jpg'
Finch_CPT,0.95,6,"Extract the primary background color of this painting. Choose from Red, Blue, Yellow, Green, Orange, Purple, Black, White.",,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Palmezzano Madonna and Child.jpg'
Finch_CPT,0.95,6,Extract the number of saints with halos from this painting.,,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Palmezzano Madonna and Child.jpg'
Finch_CPT,0.95,6,Extract the number of animals from this painting.,,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Palmezzano Madonna and Child.jpg'
Finch_CPT,0.95,6,Extract the gender of the main character from this painting. (male / female / undefined),,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Palmezzano Madonna and Child.jpg'
Finch_CPT,0.95,6,Extract the type of setting of this painting. (interior / exterior / undefined),,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Palmezzano Madonna and Child.jpg'
Finch_CPT,0.95,6,Extract the dominant material depicted in this painting. (stone / wood / metal / fabric / undefined),,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Palmezzano Madonna and Child.jpg'
Finch_CPT,0.95,6,Extract the approximate lighting type in this painting. (natural / candle / undefined),,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Palmezzano Madonna and Child.jpg'
Finch_CPT,0.95,6,Extract the level of movement in this painting. (static / moderate / dynamic),,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Palmezzano Madonna and Child.jpg'
Finch_CPT,0.95,6,Extract the landscape type depicted in this painting. (mountain / forest / sea / plain / undefined),,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Palmezzano Madonna and Child.jpg'
Finch_CPT,0.95,7,Does this painting depict Madonna and Child?,,"[Errno 2] No such file or directory: ""/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Sant'Orsola in gloria Previtali.jpg"""
Finch_CPT,0.95,7,Does this painting depict more than two people?,,"[Errno 2] No such file or directory: ""/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Sant'Orsola in gloria Previtali.jpg"""
Finch_CPT,0.95,7,Does this painting depict more than three people?,,"[Errno 2] No such file or directory: ""/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Sant'Orsola in gloria Previtali.jpg"""
Finch_CPT,0.95,7,Does this painting depict saints identifiable by their halos?,,"[Errno 2] No such file or directory: ""/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Sant'Orsola in gloria Previtali.jpg"""
Finch_CPT,0.95,7,Does this painting depict a scene in which death is a dominant theme?,,"[Errno 2] No such file or directory: ""/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Sant'Orsola in gloria Previtali.jpg"""
Finch_CPT,0.95,7,Does this painting depict a religious scene?,,"[Errno 2] No such file or directory: ""/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Sant'Orsola in gloria Previtali.jpg"""
Finch_CPT,0.95,7,Does this painting show a still life?,,"[Errno 2] No such file or directory: ""/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Sant'Orsola in gloria Previtali.jpg"""
Finch_CPT,0.95,7,Does this painting depict a scene of war?,,"[Errno 2] No such file or directory: ""/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Sant'Orsola in gloria Previtali.jpg"""
Finch_CPT,0.95,7,Does this painting depict an angel with wings?,,"[Errno 2] No such file or directory: ""/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Sant'Orsola in gloria Previtali.jpg"""
Finch_CPT,0.95,7,Does this painting depict a crucifixion scene?,,"[Errno 2] No such file or directory: ""/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Sant'Orsola in gloria Previtali.jpg"""
Finch_CPT,0.95,7,Extract the number of people depicted in this painting.,,"[Errno 2] No such file or directory: ""/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Sant'Orsola in gloria Previtali.jpg"""
Finch_CPT,0.95,7,"Extract the primary background color of this painting. Choose from Red, Blue, Yellow, Green, Orange, Purple, Black, White.",,"[Errno 2] No such file or directory: ""/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Sant'Orsola in gloria Previtali.jpg"""
Finch_CPT,0.95,7,Extract the number of saints with halos from this painting.,,"[Errno 2] No such file or directory: ""/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Sant'Orsola in gloria Previtali.jpg"""
Finch_CPT,0.95,7,Extract the number of animals from this painting.,,"[Errno 2] No such file or directory: ""/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Sant'Orsola in gloria Previtali.jpg"""
Finch_CPT,0.95,7,Extract the gender of the main character from this painting. (male / female / undefined),,"[Errno 2] No such file or directory: ""/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Sant'Orsola in gloria Previtali.jpg"""
Finch_CPT,0.95,7,Extract the type of setting of this painting. (interior / exterior / undefined),,"[Errno 2] No such file or directory: ""/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Sant'Orsola in gloria Previtali.jpg"""
Finch_CPT,0.95,7,Extract the dominant material depicted in this painting. (stone / wood / metal / fabric / undefined),,"[Errno 2] No such file or directory: ""/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Sant'Orsola in gloria Previtali.jpg"""
Finch_CPT,0.95,7,Extract the approximate lighting type in this painting. (natural / candle / undefined),,"[Errno 2] No such file or directory: ""/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Sant'Orsola in gloria Previtali.jpg"""
Finch_CPT,0.95,7,Extract the level of movement in this painting. (static / moderate / dynamic),,"[Errno 2] No such file or directory: ""/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Sant'Orsola in gloria Previtali.jpg"""
Finch_CPT,0.95,7,Extract the landscape type depicted in this painting. (mountain / forest / sea / plain / undefined),,"[Errno 2] No such file or directory: ""/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Sant'Orsola in gloria Previtali.jpg"""
Finch_CPT,0.95,8,Does this painting depict Madonna and Child?,,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Cleve Eleanor of Austria.jpg'
Finch_CPT,0.95,8,Does this painting depict more than two people?,,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Cleve Eleanor of Austria.jpg'
Finch_CPT,0.95,8,Does this painting depict more than three people?,,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Cleve Eleanor of Austria.jpg'
Finch_CPT,0.95,8,Does this painting depict saints identifiable by their halos?,,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Cleve Eleanor of Austria.jpg'
Finch_CPT,0.95,8,Does this painting depict a scene in which death is a dominant theme?,,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Cleve Eleanor of Austria.jpg'
Finch_CPT,0.95,8,Does this painting depict a religious scene?,,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Cleve Eleanor of Austria.jpg'
Finch_CPT,0.95,8,Does this painting show a still life?,,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Cleve Eleanor of Austria.jpg'
Finch_CPT,0.95,8,Does this painting depict a scene of war?,,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Cleve Eleanor of Austria.jpg'
Finch_CPT,0.95,8,Does this painting depict an angel with wings?,,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Cleve Eleanor of Austria.jpg'
Finch_CPT,0.95,8,Does this painting depict a crucifixion scene?,,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Cleve Eleanor of Austria.jpg'
Finch_CPT,0.95,8,Extract the number of people depicted in this painting.,,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Cleve Eleanor of Austria.jpg'
Finch_CPT,0.95,8,"Extract the primary background color of this painting. Choose from Red, Blue, Yellow, Green, Orange, Purple, Black, White.",,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Cleve Eleanor of Austria.jpg'
Finch_CPT,0.95,8,Extract the number of saints with halos from this painting.,,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Cleve Eleanor of Austria.jpg'
Finch_CPT,0.95,8,Extract the number of animals from this painting.,,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Cleve Eleanor of Austria.jpg'
Finch_CPT,0.95,8,Extract the gender of the main character from this painting. (male / female / undefined),,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Cleve Eleanor of Austria.jpg'
Finch_CPT,0.95,8,Extract the type of setting of this painting. (interior / exterior / undefined),,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Cleve Eleanor of Austria.jpg'
Finch_CPT,0.95,8,Extract the dominant material depicted in this painting. (stone / wood / metal / fabric / undefined),,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Cleve Eleanor of Austria.jpg'
Finch_CPT,0.95,8,Extract the approximate lighting type in this painting. (natural / candle / undefined),,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Cleve Eleanor of Austria.jpg'
Finch_CPT,0.95,8,Extract the level of movement in this painting. (static / moderate / dynamic),,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Cleve Eleanor of Austria.jpg'
Finch_CPT,0.95,8,Extract the landscape type depicted in this painting. (mountain / forest / sea / plain / undefined),,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Cleve Eleanor of Austria.jpg'
Finch_CPT,0.95,9,Does this painting depict Madonna and Child?,,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Dominikus von Tizian.jpg'
Finch_CPT,0.95,9,Does this painting depict more than two people?,,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Dominikus von Tizian.jpg'
Finch_CPT,0.95,9,Does this painting depict more than three people?,,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Dominikus von Tizian.jpg'
Finch_CPT,0.95,9,Does this painting depict saints identifiable by their halos?,,[Errno 2] No such file or directory: '/content/CompressionExperiments/experiment_manager/datasets/artwork/images/Dominikus von Tizian.jpg'
